"inactiveWLow" "activeWLow" "inactiveWMed" "activeWMed" "inactiveWHigh" "activeWHigh" "cohort"
"85" 0.132961254432969 0.867038745567031 0.0872121326674536 0.912787867332546 0.0371847714698647 0.962815228530135 1964
"86" 0.131027287805836 0.868972712194164 0.0840567131535245 0.915943286846476 0.0356774171187343 0.964322582881266 1965
"87" 0.129083997484489 0.870916002515511 0.0809029988324343 0.919097001167566 0.0342525299172801 0.96574747008272 1966
"88" 0.127154057937709 0.872845942062291 0.0777749907567282 0.922225009243272 0.0329095871080751 0.967090412891925 1967
"89" 0.125241339506018 0.874758660493982 0.0746803496385745 0.925319650361425 0.031639318480147 0.968360681519853 1968
"90" 0.123344999241166 0.876655000758834 0.0716198076385768 0.928380192361423 0.0304270408503493 0.969572959149651 1969
"91" 0.121459511696404 0.878540488303596 0.0685886000151783 0.931411399984822 0.0292517662587135 0.970748233741286 1970
"92" 0.11957664569993 0.880423354300053 0.0655726570025024 0.934427342997481 0.0280914368315223 0.971908563168457 1971
"93" 0.11771905991035 0.882280911930404 0.0626836859670784 0.937316314021521 0.0269759069124045 0.973024084621283 1972
"94" 0.115886530633226 0.884113433859831 0.0599112210083217 0.940088778977405 0.0259034920959328 0.974096491626848 1973
"95" 0.114078839758082 0.885921117593899 0.0572538928474203 0.942746107135435 0.0248726208372329 0.975127355693878 1974
"96" 0.112295765144596 0.887704185270064 0.0547075721578416 0.94529242782221 0.0238817689554789 0.976118200968766 1975
"97" 0.110537082998973 0.889462860679227 0.0522682203631738 0.947731779614192 0.0229294615194119 0.977070502349836 1976
"98" 0.108802568016396 0.891197369123296 0.0499318930772463 0.950068106897595 0.0220142717897672 0.97798568654488 1977
"99" 0.107091993520055 0.892907937276146 0.0476947428864378 0.952305257086068 0.0211348201379911 0.978865133152394 1978
"100" 0.105405131596778 0.894594793048001 0.0455530215268685 0.954446978443514 0.020289772946549 0.979710175761228 1979
"101" 0.10374175322923 0.896258165453233 0.0435030815071727 0.956496918461313 0.0194778414956705 0.980522103063798 1980
"102" 0.102101628424713 0.897898284481569 0.0415413772253618 0.95845862274146 0.0186977808409515 0.981302159978437 1981
"103" 0.100484526340551 0.899515380972705 0.0396644656259879 0.960335534339407 0.0179483886858271 0.982051548776885 1982
"104" 0.0988902154060807 0.901109686494315 0.0378690064414297 0.962130993522772 0.0172285042525542 0.982771430213254 1983
"105" 0.0973184634412703 0.902681433223441 0.0361517620586838 0.963848237904554 0.0165370071549891 0.983462924651214 1984
"106" 0.095769037771963 0.904230853831249 0.0345095970505982 0.965490402911897 0.0158728162761145 0.98412711318642 1985
"107" 0.0942417053417868 0.905758181371119 0.032939477408036 0.967060522553927 0.0152348886529661 0.984765038761543 1986
"108" 0.0927362328207432 0.907263649170061 0.0314384695070549 0.968561530454574 0.01462221837132 0.985377707271542 1987
"109" 0.0912523867105055 0.908747490723419 0.0300037388428203 0.96999626111866 0.0140338354722397 0.985966088657076 1988
"110" 0.0897899334464553 0.910209939592834 0.0286325485596842 0.971367451401819 0.0134688048723356 0.986531117984205 1989
"111" 0.0883486394964897 0.911651229307443 0.0273222578046382 0.972677742157045 0.012926225299361 0.987073696508751 1990
"112" 0.0869282714566337 0.913071593268261 0.0260703199292243 0.973929680032781 0.0124052282445631 0.987594692723915 1991
"113" 0.0855285961434945 0.914471264655737 0.0248742805629468 0.975125719399509 0.0119049769330098 0.988094943389908 1992
"114" 0.0841493806835956 0.915850476340415 0.023731775579291 0.976268224383731 0.0114246653129406 0.988575254544567 1993
"115" 0.0827903925996327 0.917209460796684 0.0226405289736184 0.97735947099007 0.0109635170650236 0.989036402494062 1994
